author,description,experiment_id,id,inserted_at,updated_at,RT,condition,correctness,f,j,keyPressed,size,trial,trial_number,trial_type,comments,dominantHand,education,endTime,f,j,languages,startDate,startTime,timeSpent
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,728,conjunction,incorrect,absent,present,f,5,positive,10,practice,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1039,conjunction,correct,absent,present,f,15,negative,11,practice,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1805,feature,correct,absent,present,f,30,negative,12,practice,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1740,conjunction,incorrect,absent,present,j,30,negative,13,practice,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,602,conjunction,correct,absent,present,j,1,positive,14,practice,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,575,feature,correct,absent,present,j,5,positive,15,practice,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,725,conjunction,correct,absent,present,f,5,negative,16,practice,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,899,feature,correct,absent,present,f,5,negative,1,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,760,feature,correct,absent,present,f,1,negative,2,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,758,conjunction,correct,absent,present,f,5,negative,3,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1500,conjunction,incorrect,absent,present,f,30,positive,4,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1267,conjunction,correct,absent,present,j,15,positive,5,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,715,conjunction,correct,absent,present,f,1,negative,6,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,718,feature,correct,absent,present,j,1,positive,7,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1947,conjunction,correct,absent,present,f,30,negative,8,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,746,feature,correct,absent,present,j,15,positive,9,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,617,conjunction,correct,absent,present,j,1,positive,10,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,760,conjunction,correct,absent,present,j,5,positive,11,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,578,feature,correct,absent,present,j,5,positive,12,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1522,feature,correct,absent,present,f,30,negative,13,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,614,feature,correct,absent,present,j,30,positive,14,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,711,feature,correct,absent,present,f,15,negative,15,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,918,conjunction,correct,absent,present,f,15,negative,16,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,679,feature,incorrect,absent,present,f,5,positive,17,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,586,conjunction,correct,absent,present,f,1,negative,18,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1047,conjunction,correct,absent,present,j,1,positive,19,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,685,feature,correct,absent,present,f,5,negative,20,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,570,feature,correct,absent,present,f,1,negative,21,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1299,conjunction,correct,absent,present,j,30,positive,22,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,813,conjunction,incorrect,absent,present,f,15,positive,23,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1160,feature,correct,absent,present,f,30,negative,24,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,829,feature,correct,absent,present,j,15,positive,25,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1117,conjunction,correct,absent,present,f,15,negative,26,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,768,feature,correct,absent,present,j,1,positive,27,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,893,feature,correct,absent,present,f,15,negative,28,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,782,conjunction,correct,absent,present,f,5,negative,29,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,1402,conjunction,incorrect,absent,present,j,30,negative,30,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,796,feature,correct,absent,present,j,30,positive,31,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,892,2018-05-06 13:00:51.368163,2018-05-06 13:00:51.368179,798,conjunction,correct,absent,present,j,5,positive,32,main,,right,BSc,1525611653244,absent,present,974721,Sun May 06 2018 14:54:55 GMT+0200 (Mitteleuropäische Sommerzeit),1525611295472,5.962866666666667
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,2744,conjunction,correct,absent,present,f,15,negative,1,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,1224,feature,correct,absent,present,j,5,positive,2,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,976,feature,correct,absent,present,f,15,negative,3,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,700,feature,correct,absent,present,j,1,positive,4,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,1238,feature,correct,absent,present,j,30,positive,5,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,1564,conjunction,incorrect,absent,present,f,1,positive,6,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,1142,conjunction,correct,absent,present,f,30,negative,7,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,924,conjunction,correct,absent,present,f,5,negative,8,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,1212,conjunction,correct,absent,present,j,30,positive,9,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,1290,feature,correct,absent,present,j,15,positive,10,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,840,conjunction,incorrect,absent,present,f,15,positive,11,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,988,feature,correct,absent,present,f,1,negative,12,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,956,conjunction,correct,absent,present,j,5,positive,13,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,1124,feature,correct,absent,present,f,5,negative,14,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,1112,feature,correct,absent,present,f,30,negative,15,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,850,conjunction,correct,absent,present,f,1,negative,16,practice,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,562,conjunction,correct,absent,present,j,1,positive,1,main,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,882,conjunction,incorrect,absent,present,f,5,positive,2,main,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,652,feature,correct,absent,present,j,1,positive,3,main,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,893,2018-05-06 13:03:03.647534,2018-05-06 13:03:03.647549,1998,feature,correct,absent,present,f,30,negative,4,main,cognitive science Schnupperstudium Patricia Groß,right,other,1525611784680,absent,present,,Sun May 06 2018 14:51:34 GMT+0200,1525611094906,11.496233333333333
